chain,layer,feature_idx,rank,stage_from,stage_to,dec_cos,dec_drift,enc_cos,density_start,density_end
shuffled,12,462,16,instruct_base,ppo_step30,0.2039364129304886,0.7960636019706726,0.41516777873039246,0.0003589536645449698,0.00567595474421978
shuffled,12,1739,17,instruct_base,ppo_step30,0.2040327787399292,0.7959672212600708,0.6138424873352051,0.00015704221732448786,0.0010544263059273362
shuffled,12,4519,18,instruct_base,ppo_step30,0.20442400872707367,0.7955759763717651,0.5596144199371338,0.0003813882649410516,0.003567101899534464
shuffled,12,2881,19,instruct_base,ppo_step30,0.204464852809906,0.795535147190094,0.6852878332138062,0.0002467806334607303,0.0010768609354272485
shuffled,12,6035,20,instruct_base,ppo_step30,0.20777800679206848,0.7922220230102539,0.5811080932617188,0.0002467806334607303,0.0015031184302642941
shuffled,18,3113,1,instruct_base,ppo_step30,0.23368433117866516,0.7663156986236572,0.647230863571167,6.730380846420303e-05,0.002894063713029027
shuffled,18,5585,2,instruct_base,ppo_step30,0.24708199501037598,0.752918004989624,0.6961513757705688,0.0,0.0014582491712644696
shuffled,18,5643,3,instruct_base,ppo_step30,0.2796197831630707,0.7203801870346069,0.5275167226791382,0.00013460761692840606,0.006012473721057177
shuffled,18,5904,4,instruct_base,ppo_step30,0.2969233989715576,0.7030766010284424,0.7512392401695251,0.0002692152338568121,0.0010544263059273362
shuffled,18,1120,5,instruct_base,ppo_step30,0.3044479191303253,0.6955521106719971,0.7210663557052612,0.0002692152338568121,0.0016601606039330363
shuffled,18,1580,6,instruct_base,ppo_step30,0.30835840106010437,0.6916415691375732,0.6950624585151672,0.00013460761692840606,0.002737021539360285
shuffled,18,4304,7,instruct_base,ppo_step30,0.339152067899704,0.6608479022979736,0.7764284014701843,4.4869208068121225e-05,0.002019114326685667
shuffled,18,4381,8,instruct_base,ppo_step30,0.33968010544776917,0.6603199243545532,0.7553927898406982,2.2434604034060612e-05,0.0032978865783661604
shuffled,18,3089,9,instruct_base,ppo_step30,0.34043174982070923,0.6595682501792908,0.7759462594985962,2.2434604034060612e-05,0.0017050298629328609
shuffled,18,543,10,instruct_base,ppo_step30,0.3508191406726837,0.6491808891296387,0.6535975337028503,0.0006730380700901151,0.0030062368605285883
shuffled,18,4409,11,instruct_base,ppo_step30,0.35293465852737427,0.6470653414726257,0.540821373462677,0.0002019114326685667,0.003589536529034376
shuffled,18,5750,12,instruct_base,ppo_step30,0.355468213558197,0.644531786441803,0.5828208327293396,0.0008525149314664304,0.006820119451731443
shuffled,18,1748,13,instruct_base,ppo_step30,0.3659324049949646,0.6340675950050354,0.7545920014381409,0.0002019114326685667,0.0027818907983601093
shuffled,18,6768,14,instruct_base,ppo_step30,0.3683262765407562,0.6316736936569214,0.745154619216919,6.730380846420303e-05,0.0013012069975957274
shuffled,18,6373,15,instruct_base,ppo_step30,0.3840513825416565,0.6159486174583435,0.4547119736671448,0.00031408443464897573,0.0019966796971857548
shuffled,18,5042,16,instruct_base,ppo_step30,0.38890090584754944,0.611099123954773,0.5754810571670532,0.0002467806334607303,0.0033876250963658094
shuffled,18,6274,17,instruct_base,ppo_step30,0.3909156024456024,0.6090843677520752,0.7359861135482788,0.00033651903504505754,0.002983802231028676
shuffled,18,4338,18,instruct_base,ppo_step30,0.3943023085594177,0.6056976914405823,0.6910975575447083,6.730380846420303e-05,0.001862072036601603
shuffled,18,5484,19,instruct_base,ppo_step30,0.3969445824623108,0.6030554175376892,0.6824175715446472,4.4869208068121225e-05,0.0022210257593542337
shuffled,18,2599,20,instruct_base,ppo_step30,0.39786505699157715,0.6021349430084229,0.6665228605270386,0.0002243460330646485,0.0019293759251013398
shuffled,23,6210,1,instruct_base,ppo_step30,0.07649187743663788,0.9235081076622009,0.1920463591814041,0.000448692066129297,0.0010992955649271607
shuffled,23,292,2,instruct_base,ppo_step30,0.28655150532722473,0.7134485244750977,0.5371156334877014,0.002378067933022976,0.006326558068394661
shuffled,23,6386,3,instruct_base,ppo_step30,0.3383771479129791,0.6616228818893433,0.6104587316513062,0.0022658950183540583,0.003589536529034376
shuffled,23,4877,4,instruct_base,ppo_step30,0.36490654945373535,0.6350934505462646,0.6258228421211243,0.0004038228653371334,0.0030959751456975937
shuffled,23,5113,5,instruct_base,ppo_step30,0.4084175229072571,0.5915824770927429,0.6395004987716675,0.004127967171370983,0.005855431314557791
shuffled,23,1574,6,instruct_base,ppo_step30,0.4237658381462097,0.5762341618537903,0.7295198440551758,0.002243460388854146,0.002759456168860197
shuffled,23,4655,7,instruct_base,ppo_step30,0.4342449903488159,0.5657550096511841,0.6625648736953735,0.0020639835856854916,0.004015794023871422
shuffled,23,726,8,instruct_base,ppo_step30,0.4536516070365906,0.5463483929634094,0.6020914316177368,0.0013909453991800547,0.0046439627185463905
shuffled,23,6981,9,instruct_base,ppo_step30,0.45902591943740845,0.5409740805625916,0.45410647988319397,0.004509355407208204,0.010476959869265556
shuffled,23,2761,10,instruct_base,ppo_step30,0.4607997238636017,0.5392003059387207,0.5679166316986084,0.0020639835856854916,0.00547404307872057
shuffled,23,5596,11,instruct_base,ppo_step30,0.4623386859893799,0.5376613140106201,0.6290789246559143,0.0008525149314664304,0.0026921522803604603
shuffled,23,6628,12,instruct_base,ppo_step30,0.4633808732032776,0.5366191267967224,0.7565153241157532,0.0024453718215227127,0.002983802231028676
shuffled,23,3737,13,instruct_base,ppo_step30,0.47317934036254883,0.5268206596374512,0.475627601146698,0.010656436905264854,0.018800197169184685
shuffled,23,7007,14,instruct_base,ppo_step30,0.47551771998405457,0.524482250213623,0.5446454882621765,0.0016152914613485336,0.003970924764871597
shuffled,23,6337,15,instruct_base,ppo_step30,0.47652310132980347,0.5234768986701965,0.5865796208381653,0.0018845066661015153,0.005451608449220657
shuffled,23,480,16,instruct_base,ppo_step30,0.47962814569473267,0.5203718543052673,0.5206031799316406,0.0034100597258657217,0.007582895923405886
shuffled,23,1438,17,instruct_base,ppo_step30,0.48625198006629944,0.513748049736023,0.5397650599479675,0.0010992955649271607,0.010432090610265732
shuffled,23,450,18,instruct_base,ppo_step30,0.4887429475784302,0.5112570524215698,0.7444782257080078,0.002512675477191806,0.005249697249382734
shuffled,23,3320,19,instruct_base,ppo_step30,0.48895153403282166,0.511048436164856,0.44657739996910095,0.013415892608463764,0.030039934441447258
shuffled,23,3901,20,instruct_base,ppo_step30,0.4910314977169037,0.5089684724807739,0.7176597118377686,0.003477363381534815,0.0036344057880342007
